board_idx,InitialPuzzle,CompletePuzzle,BoardSize,ColorCount,NumberOfLines,v
899,xxxxxxx4xxxxx2x2xxx1xxxx53x45x3xxxx1,555555544445522245511445531455331111,6,5,14,0.35714285714285715
2381,xxxxxxx45xxxxxx4xxxxx3x1x3x1x5xxx2x2,111111145551144451133351131155111222,6,5,14,0.35714285714285715
3022,7611xxx11xxxxx13xxxx2xxxxx9xxxxx7xxxx249xxx5xxxxx4xxx810xxxxxxxxxxx1xxxxxxxxx10xx6xxxxxxxxxxxx58xxxxxx3x,7611111111113337613333323761199992376611249235566124423581061222235810611010101035810610106610358106666101035810101010101033,10,11,38,0.2894736842105263
1108,xxxxxxx6xx62x3x143xx14xxxxx55xx2xxxx,222222266662231143231443233553223333,6,6,15,0.4
2401,xxxxx1xxxxxx4xxx3x2xxxxxxxx1xxxxxxxxxxxxxxxxxx243,2222211244424124342412434441243333324444432222243,7,4,16,0.25
38,xxx21x267751xx3xx6x4354xxxxxxxxxxxxx,222211267751663556643546644446666666,6,7,17,0.4117647058823529
1565,xx43xxx5xxxxxxxxxx1x1x5xxxxx2x42xxx3,444333455553444453111453444423422223,6,5,13,0.38461538461538464
1480,xxxxx3x4x5x4xxxx5x1x3xxxxxxxx12xxxx2,333333344554334454133444111111222222,6,5,16,0.3125
2638,xx165xxxx2xxx2xxx4x3xxxxxxxxxxxxxxxx3xxxxx4x6xxxx5xxxxxxx1xxxxxx,1116555512266225142366251423362514223625144266251552222511555555,8,6,26,0.23076923076923078
3219,xxxx152xxxxxxxxx32xxxxxx4x45xxxx3xxxxxxxx1xxxxxxx,1111152155555215322221534445153335515555511111111,7,5,16,0.3125
2789,xxxxxxxxxxxx15xxx2xxxxxx6x4xxxxxxxxxxxxx6xxxxxxx73xxxxxxx5173xxxxxxxxxxxxxxx24xxx,222222222211157772215557674215777674215766674215733374215517374211117774222224444,9,7,25,0.28
2312,xxxx5x9xxx4xx3xx5xx7xxxxxxxxxx2xx4xxxxxxx62xx3xxxxx9xxxxx8xx1xxx1x7xxx6xx8xxxxxxx,333355999344335559374222229374244429374446229377776999888876111811776661881111111,9,9,33,0.2727272727272727
402,xx455xx31xxx221xxxxxxxx43,4445543311432214333344443,5,5,11,0.45454545454545453
2839,x85x3xxx1xxxx4x27xxxxxxxxxxxxxxxx1xxx5346xxxxxxxxx86xxxxxxxxxxxx7xxxxxxxxxxxxxxx2,885331111855341277853341227853441127853466627888888627222222227277777777222222222,9,8,27,0.2962962962962963
356,1x1x5x35x2x42xxxxxxxxxx34,1115533552342223444433334,5,5,12,0.4166666666666667
329,1xx23xxxxxxx321xxxxxxxxxx,1222312333123211222111111,5,3,10,0.3
2382,xxxxx2x3xxxxxxxxxxxxx1xxx2xxxx13xxxx,222222233333222223111123122223133333,6,3,10,0.3
3087,xxxxxxxx1xxxxxxxx42xxxxxxxxxxxxxxx5x4213x3xxxxxx5,5555555511111554442155422215542111554213335555555,7,5,14,0.35714285714285715
2158,xxx1xxxxx47xxx6xxx2xxxxx4xxxx2xxx56xxxxxxxxxxxxxxx939xxx3xxxx1xxxxx5xx78xxxxxx8xx,444111111474446661277744461222755561777759991755559391753333311755557778777777888,9,9,33,0.2727272727272727
609,xxxxxxxxxx3x2xx1x21x3xxxx,3333331113312131121333333,5,3,9,0.3333333333333333
480,4xxx24x611xx65xx3xx5xx2x3,4222242611226552333522233,5,6,13,0.46153846153846156
1600,xxxx4255xx3xxxx23x4xxxx11,2222425524332242324422211,5,5,13,0.38461538461538464
542,23xxxxx5xx4xx35x1xxxxxxxxx41xx2xxxxx,233333255443235413234413234113233333,6,5,13,0.38461538461538464
2199,xxxx2x1xx4xx3xxx1xxxx324x,3332231324313243122433244,5,4,11,0.36363636363636365
1123,xx72xx76x11xx3xx6xx54x2xxxxxxxx3xx54,777222766112336662354422355444335554,6,7,20,0.35
433,331xxxxxxxx1x2x25xxx5x4x4,3311122221211212511155444,5,5,12,0.4166666666666667
1704,3xxxx3xxxxxx16xx6xxxxx4x41xxxx5xx522,333333111111166661444441411111555522,6,6,10,0.6
2754,xxxxxxxx41xxxxxxxxxxx25xxxx2xxxxxxx7x3xxxxx6461xx57xxxxxxxxxxxx3,4444444441555554115222541552444415774333157646131576661311111113,8,7,24,0.2916666666666667
2353,xxxxxxx3xx3xxx212xxxxx5415xxxx4xxxxx,222222233332222122111154155554444444,6,5,13,0.38461538461538464
1545,x4xxxxx1xx5xxxxx3xxx2xx2xxxxxxx41x53,442222412552412532412532411533441553,6,5,15,0.3333333333333333
188,34xx6x5xx6x3xx1x2xxx25x41,3444635546335412254125541,5,6,11,0.5454545454545454
1625,32x15x3x1x24xxxxx4xxxxxx5,3221533215242252442522225,5,5,12,0.4166666666666667
953,x25x64x5x6xxx1x1x2x4xxxxx3xx3xxxxxxx,225664255644211142244442233332222222,6,6,14,0.42857142857142855
1682,xxxx5xx32xxx6xxxxx3x1xxx41xxx5x42xx6,666655632665632265331265411265442266,6,6,18,0.3333333333333333
771,xxxxxx3114xxxxx2xxx4xxxxxxxx2x3xxxxx,333333311443222243244443222223333333,6,4,11,0.36363636363636365
380,24xxxxxx31xxxx2x413xxxxxx,2411124131241322413222222,5,4,8,0.5
824,7x34xxxx251xx3xx1xx6x54xxxxx267xxxxx,733444732514732514762544762226766666,6,7,13,0.5384615384615384
2422,2xxxx5x3x8xxxxx68xxxxx7x2xxxxx4x1xxxxxxxx53xxxxxxxx1x4xx7xxxx6xx,2225553388253336822537762255374615533746153377461111744677777666,8,8,31,0.25806451612903225
2266,x5xxxxxxx2xxxxxxx57x64xxxxxxxxxxxxxx34xxxx1x7xxxxx3x12xxxxxxxxx6,5522222252277772557764726666647263333472631177726331122266666666,8,7,24,0.2916666666666667
1559,315x4xxxxxx4xxxxxx5x212xx3xxxxxxxxxx,315544311554331155532125532225555555,6,5,21,0.23809523809523808
2916,68xxxxxxxxxxxxxxxxxx2xxx2xxxx3xx389xxxxxx4xxxxxxx9xxxxxx7xx1x1xxxx5xxx6x754xxxxxx,688888888699999998692222298693333898699994888666694444777661114755566664754444444,9,9,26,0.34615384615384615
955,xxxxx3xxxxxxxx4xxxx211xxx4xxxx32xxxx,333333322222324442321142344442322222,6,4,10,0.4
1356,x3x13xxxxxx1xx4xxx2x2xxx4,3311331133313343332422224,5,4,15,0.26666666666666666
3207,1x153627xxxxxxx4xxxxxxxxx3xxxxxxxxxxx56x7x4xxxxx2,1115362777536244753624775362475566247566724777772,7,7,18,0.3888888888888889
403,1xxxxxxxx1x24535xx3x2xxx4,1111155551524535243322444,5,5,11,0.45454545454545453
2387,xxxxxxxxxxx1xx5x3x2xxxxx4xxxxxxxx5xx34xx12xxxxxxx,5555555522211552322152234115233415523441122222222,7,5,22,0.22727272727272727
484,x61x2x1x23x43xxxx455xxxx6,6612261123643336445566666,5,6,12,0.5
1409,xxxxx4xx31xxxxxxxxxxx12xxxxxxx43xxx2,444444433111432221432121432111432222,6,4,12,0.3333333333333333
1735,1x5xxxxxxx6x1526xxxxxxxxx4xx23x34xxx,155222152262152662333322344323334333,6,6,20,0.3
264,4663xx155xxx223xxxxxxxx41,4663341553412234111144441,5,6,10,0.6
1950,2xx23x411345xxxxxx6x57x67,2222344113457775576757767,5,7,13,0.5384615384615384
108,2xxx237xx64x11xx4x7xxxxxxxxxx563xxx5,222223777643117643777633666635633335,6,7,14,0.5
2671,2x2xxxx7xx376xx6xxx41x3xxxx85x9xxxxxxxxxx48x1xxxx5xx9xxxxxxxxxxx,2227777733376666344411333488519334855193348511933555999333333333,8,9,22,0.4090909090909091
1967,3xxx37x61xxx6xx721xx2xxxx5544xxxxxxx,333337661777611721112221155441111111,6,7,17,0.4117647058823529
648,xxx12xxxxx4x1xxxxxxxxxxxx2xx34xxxxx3,111122144442142222442444422434444433,6,4,17,0.23529411764705882
2024,4xxxxxxxxxxx2xx321x41xxx3,4444433334322343213411133,5,4,10,0.4
500,2x6xx4xx3x472x6573x1xx51x,2266642236472365733155511,5,7,14,0.5
2487,xxxxx12x2xxxxxxxx43x341xx,1111112221333313443134111,5,4,10,0.4
2523,xxxxx4xxx2x1xx1xx34xx2xx5x53x66xxxxx,444444422211421113422233555336666666,6,6,15,0.4
1530,xxxxx1xxxxx15x4xxxxxxxxx3xx2x54x2xx3,555551533351534355334335344235442233,6,5,20,0.25
319,2xxxx1xxxx233xxx1xxxxxxxx,2222211112233122111222222,5,3,8,0.375
2787,235xxxxx8xx347xx56xx2xxxxxxxx6xxxxxxx1xx7xxxxxxx1xxxxxxxx4xx8xxxxxxxxxxxxxxxxxxxx,235555888233475856222475856666475856614475856614115856614415856611115556666666666,9,8,23,0.34782608695652173
913,x61xx1x5xxxxxxxx3x863x2xx8724x7xx4x5,661111655555663335863225887245777445,6,8,17,0.47058823529411764
607,3xxxxxx12xxxxxxxx3xx1xxx2,3333311123122231233312222,5,3,9,0.3333333333333333
2014,xxxxx67134xxxx34xxx27xxxx25x5xxx16xx,777776713476113476127776125556111666,6,7,14,0.5
915,xxxxxx31xx1xxx424xxxxxxxx2xxxxxxx3xx,333333311113444243422243424443444333,6,4,14,0.2857142857142857
3262,1xxx4xx63xxxxxx5xxxxxx14xxx2xx63xx52,111144663114633514635514635222635552,6,6,17,0.35294117647058826
68,1xxx53x524xxx2xxx4x66x3xxx1xxx7xxxx7,155553152433122434166434111444777777,6,7,14,0.5
1553,3xxxxxx14x4xxxxx5xxx3xxxxx2xxx1xxx52,333333114443155553153333152222155552,6,5,11,0.45454545454545453
1508,xxx322x54xxxxxxxxxxxxxxx41135xxxxxxx,333322354444355554333354411354444444,6,5,13,0.38461538461538464
2041,xxxxx13x3xxxx2x2xx4x4x1xx,1111113331222212444144111,5,4,10,0.4
1793,35xx1x6x5xx2x6xxxx2xx3441,3555136651326613222133441,5,6,11,0.5454545454545454
2988,xxx6xxxxxxxx71x5x89xxxxxxxxxx3xxxxxxxxx2xxxxxxxx26xxxxx48x9xxxxxxxx47xxx13xxx5xxxxxxxxxxxxxxxxxxxxxx,6666333333677135889367113589936713358922671355892667135489966713544476671355557667777777766666666666,10,9,30,0.3
3276,xxxxxxx1xxxxxxx23xxx3xxxxxxx2xxx4x14,444444413334413234413224411124444114,6,4,14,0.2857142857142857
1657,x34x4xx51xxxx2xxx25x3xxx1,3344435511352213525135551,5,5,11,0.45454545454545453
3033,1xxxxxx49xxxxxx8xx4xxxx7xxxx9xxx36xxxxxxxxxxxxx83xxxxx5xxxxxxxxx1xxxxx2xxxxxx5x7x6xxxxxxx2xxxxxxxxxx,1111111499666668144967776811996736688111673333883167755333316675111111267555557726777777722222222222,10,9,40,0.225
2919,xxxx4xxx8x3xxxx2xxxx7xx6xxxx75xxxxxxx5x3xxxxxx1xxxxxxxx6xxxx2xxx9x9xxxxxxxx418xxx,444441118433311218477316218475316218455316218411116218466666218499911118444418888,9,9,23,0.391304347826087
1400,421xx4xxxxxxxx3xxxxx2x1xxxxx3xxxxxxx,421114422214433214432214433334444444,6,4,12,0.3333333333333333
1248,xxxxx2xxxx3x1xxxxxxx13xx2,2222223332331321113213332,5,3,11,0.2727272727272727
3114,x5xxxxxxxxxxxxxx4x3xxxxxxxxxxx3x2xxxx124xxxx51xxx,5511111511444151443415133341513224151124415551111,7,5,20,0.25
1478,5xxx42xx2xxxxxxx45xx3xxx1xxx3xxx1xxx,544442542222544445553335155535111555,6,5,16,0.3125
2015,6x331x4xx2xxxxxx2x5x7xxxx4716xxx5xxx,663311466221446621547661547161555111,6,7,21,0.3333333333333333
3081,xxxxxxxx1xxx4xxxxxxxxxx5xxxx3xx2xxx2x51xxx4xxxxx3,3333333311114332221433252143325214322511434444443,7,5,13,0.38461538461538464
3168,xxxxxx2x1xxxx1xxxxxxx4xx3xxx3xxx4xx2xxxxxxxxxxxxx,2222222211111122222224443332334443223333322222222,7,4,15,0.26666666666666666
2700,xxxxx4xxxx21xx5xxxxxxxxxxxxxx6xxxxxx6xx4x2x73xxxx1x57x3xxxxxxxxx,5555544452215554521177745217767452176674521733775115733755557777,8,7,28,0.25
3027,xxxxxxxxxxx10x3x7xxxxxxx4x2x6xx4xx5xxxxxxxxxxx3xxxxxxxx98xxxxx9x1xxxxxxx10xxx5x6xx1xx8xxxxxx2xxxx7xxxx,4444477777410334722274103442262741035555627101033335627109999856271091188562710101885562711182222272222277777,10,10,36,0.2777777777777778
1491,xxxxx432x1x4xxx5xxx1xxxxxxx2xx5xxxx3,333334321134221533211553222253555553,6,5,17,0.29411764705882354
1999,xx14xx12xx34xx5xxx5xxx7x62x6xxxxx7x3,111444122234555233522273626673666773,6,7,19,0.3684210526315789
1830,1x166xx3x4x4xx5xxxxx352x2,1116633344344453555535222,5,6,11,0.5454545454545454
3192,xxxxxxxxx62x3xxx5x31x1xxxxxxxx5x64xx2xx4xxxxxxxxx,1111111166233116523111652666665264662224466666666,7,6,19,0.3157894736842105
3224,xxx3x4xxx2x3xx14xxxxxxxxxxx21xxxxxxx,333344322243321443321113322213333333,6,4,13,0.3076923076923077
2680,42xxxxx1xx621xxxxx4x8x3xxxxxxxxxx6xxxxxxxxxxxx7x8xxxxx357xxxx5xx,4222111146621777464887374648773746487337444873778888733577777555,8,8,25,0.32
276,6x1x14x6254xxxx2xxxx5xx33,6611146625422252255555533,5,6,14,0.42857142857142855
2693,1xx5xxx52x1xxx433xxx6xxxx4xxxxxxxxx7xxxxxxx267xxxxxxxxxxxxxxxxxx,1115555522177743322767433427674334276743342267433444444333333333,8,7,18,0.3888888888888889
321,xxx42x2x3xxx31xxxx1xx4xxx,4444242332423124221244222,5,4,11,0.36363636363636365
2763,5xxxxx83xx684xxxxxxxxxx1xxxxxxxxxxxxxx3xxxxxxx6x2x254x7x7xxxxx1x,5444488354684833546888315466663154444631555546612225477177777711,8,8,25,0.32
2624,x3xxxxx4x8xxxx5xxxxx6x2xxxx2xx4xxxx31xxxx85xxx1xxxxx6xxx7xxxxxx7,3355555438522254385262243852664438531666385311163333666677777777,8,8,23,0.34782608695652173
1205,2xxxxxxx3xx12xxxxxx1xxxx3,2222233332312223111133333,5,3,8,0.375
1739,4xx1325xx3xxx4x5x2x6x1xxxxxx6xxxxxxx,441132541332541552561155566665555555,6,6,16,0.375
3158,5xxx13xxxxx46xxxxxxxx5xxx3xxxx461xxx2xxx2xxxxxxxx,5111133514446351466635146333114611112222211111111,7,6,17,0.35294117647058826
1209,xxxxxxxxxxx13xx2xxxx3x1x2,2222221112213122331233112,5,3,11,0.2727272727272727
2517,xxxxx2xxxxxxx1xxxxxxx3xx3xxx214xxxx4,222222211111212221222321333321444444,6,4,12,0.3333333333333333
1644,xxxxxx4x42xx5xx3x11x3xx25,2222224442225553211532225,5,5,11,0.45454545454545453
255,42xxxxxx3xx14xx13xxx2xxxx,4222244432114321333222222,5,4,10,0.4
1867,xxx6563xxx43x77x5x1xx4221,6666563555435774551144221,5,7,13,0.5384615384615384
3291,1xx2xx3xxxxx4xx3xxxxx4xx21xxxxxxxxxx,111222331112433312444412211112222222,6,4,14,0.2857142857142857
663,xxxxx3x2xxxxxxxxxxx12xxxx4xx3xx14xxx,333333322222333332112232144232114222,6,4,14,0.2857142857142857
1811,324xxxx6543x6xx1xx2xxxx15,3244432654326551222511115,5,6,11,0.5454545454545454
3193,6xxx75xxx1xx7xxxxxx3x64x1xxx3xx4xxxx2xxxxx25xxxxx,6444755641477564144356411435333443522333352555555,7,7,20,0.35
2976,2xxxxxxxxxxxxx7xxx5xxx3xxxxxxxxxxxxxxxxxxx5xx1xx6xxx2x9xx4xxx39xx1xxxx7xxxxxxxxxxxxxxxxx6x84x8xxxxxx,2222222222777775555273355522227355222888735221886873229184687399918468788888846888444444688448888888,10,9,37,0.24324324324324326
2095,xxxxx45x13x31xxxxx6xxxxx6xx52xxxxx4xxxxxx2xxxxxxx,4444445413331541166154416115241114424444422222222,7,6,21,0.2857142857142857
138,xxxxxx3xxxx243xx2x1xxxx14,4444443334424344241444414,5,4,9,0.4444444444444444
2827,xxxxxx7xxxx19xx5xxxx34xxxx7x1xxxxxxxx3xxx9xxxxxx2x482xxxxxxxx6xx5xxxx6xxxxxx8xxxx,222222777211992557213492257213499255233449225222244825888888865855555665888885555,9,9,35,0.2571428571428571
2676,4xxxxxx2xxxxxxxx5xx16xxxxxxxxxx216xxxxx4xxxxxxxxx3xxxx7x57xxxx3x,4444444255555542511165421166654216655544555533335333377357777733,8,7,27,0.25925925925925924
2713,12xxxxxxx8xxxxxxxxx5x5xxxxxx41xxxxxx37xxxxxxx372x8xxxxxxxxx6xx64,1222222218111112181555121814411218143772181433721814444411166664,8,8,19,0.42105263157894735
598,26x5xx3x6xxxx3xx2175441x7,2665523665233352217544177,5,7,13,0.5384615384615384
1233,xxxxxxxxxx2x3xx1xx1x3xx2x,2222221112213121131233322,5,3,10,0.3
1714,56x2xxxxx44x1xxxxxxxx3xxxx36x21xxxx5,566222556442156662153362153662155555,6,6,15,0.4
3236,xxx63xxxxx1xx15x5xxxxxxxxx4xx46x32x2,666633611113615553633333634444633222,6,6,12,0.5
1373,1xxx3xxxxxxxx2x4x3xxxxxxxx4x2x1xxxxx,111133444113424413422211444221111111,6,4,18,0.2222222222222222
699,xxxxxxx23x4xxxxxxxx3xxxx2xxxx11xxxx4,333111323141322141332141222141111144,6,4,14,0.2857142857142857
906,xxx1x4xxx3x1xx2xxxxxx42xx3xxxxxxxxxx,111144133341132441132421132221111111,6,4,13,0.3076923076923077
1183,xxx1xx2xxxxx1xxx2x3xx3xxx,3331132331321313213133111,5,3,11,0.2727272727272727
1468,3xxxx2xx1x5xxx4xxxxxxxx5xx2xxxxx3x41,322222321155324115324415322411333441,6,5,17,0.29411764705882354
2004,2x77145xxxxxx1x2xxx6xxxxx64xxxxx53x3,227714522214511214561114564444555333,6,7,15,0.4666666666666667
2415,178xxxxxxxxx8x5716xxxxx63xxx5xxx4xxxxxxxx2xxxxxxxxxxx24xxxxxxxx3,1788877717778757166777563366555643366666423333334222224344444443,8,8,29,0.27586206896551724
968,2x4xx41xxxxxxxxxxx3xx3xx1xxxxx2xxxxx,224444122222111112333312111112222222,6,4,11,0.36363636363636365
1915,26655x2xx434x1x37x7x1xxxx,2665522444344113777111111,5,7,12,0.5833333333333334
2325,1xx3x34x1xxx42xx2xxxxxxxx,1113334113344233222333333,5,4,11,0.36363636363636365
203,5xxx3xx4x4xxxx3x21x15xxx2,5333353444533335211152222,5,5,8,0.625
3170,3xxxxxxxxx12xx1xxx3xx5x4xx2xxxxxxxxx64xxx6xxxxxx5,3333333111122316663235646323564633356466665555555,7,6,15,0.4
914,xxx332x5xxxxxxxxxxxx4xxx1xx24xx15xxx,222332252222255555224445122245115555,6,5,17,0.29411764705882354
2311,3x6xxx81x4xx5xxxxxx9x35xxxxxxxxx9xxxx2xxx268xxxxxx7xxxxx1xxxx74xxxxxxxxxxxxxxxxxx,336666811433556881493356681499999681422222681477777111471111174477777774444444444,9,9,29,0.3103448275862069
298,2xxx4xxx23x4x1xxxxxx1xxx3,2444424223242132221311113,5,4,9,0.4444444444444444
1097,2xxxxxxxx4xxx3xx4xxx2x1xxxxxxx1xxxx3,222222111442131142132112132222133333,6,4,14,0.2857142857142857
1103,xxxx51x3x531xxx7xxxx4x4xxxxxxx72x266,777551737531737733734443733333722266,6,7,15,0.4666666666666667
2327,x41x2xx3xxxx1xxxxx32xxxx4,4411243312431124333244444,5,4,10,0.4
2939,6x2xxxxxxx7xxxxxxxx2xxxxxxx7x8x48xxxxxxxx54xx6xxxxxxxx31xxxxxxxxxxxxxxxxxxxxx3xxxx5xx1xxxxxxxxxxxxxx,6622222222766666666277777777684488333368454836636845483163684548816368454481636845548166684444888888,10,8,29,0.27586206896551724
2736,xxxxxxxxx6713xxxxxxx2x3xxxxx1xxxxxxx75xxxxx68xxxx8xxxx2xxxxx4x54,4444444446713334467122344671122446777524466685244888852444444554,8,8,20,0.4
353,4xxx54x2xx3xx1xx1x2xxxx35,4111541215312153122533335,5,5,9,0.5555555555555556
546,x652x6xx12351x3xxxxx4xxx4,6652265512351133333344444,5,6,13,0.46153846153846156
78,73xxx2x1xxx67xxxx51xx2xx43x6xxxxx45x,733222713266713265113265433665444455,6,7,15,0.4666666666666667
3117,xxxxxxxxxxxx2xxxx1xxx43x6xx4xxxxxx2x56xxx31xxxxx5,4444444433332443113244316324111632215663331555555,7,6,17,0.35294117647058826
1034,xxx5465xxxxx4xxxxx6xx331xxxxxx12xxx2,555546544446446666666331111111122222,6,6,15,0.4
2573,xxxxxxxxxxxxxxxxxxxxx34xxxxxx16xxxx1xxxxxxxxxx7xxxx3xx52x2x467x5,2222222224444442243333422431116224316662243367722443675222446755,8,7,23,0.30434782608695654
2771,xx7xx482xxxx1xxxxx1xxxxxxxxxxxx5x7xxx5xx84xxx2xxxxxxxxxx6xx63xx3,7774448274441882741118227448882577485525844852258888555566663333,8,8,29,0.27586206896551724
2477,x43xxx2xxxx41xx21xxxxxxx3,4433342223441232112322223,5,4,11,0.36363636363636365
667,46xxx3xxx5x2xxxx5xxx731xx671xxxx42xx,463333463552463352467312467112444222,6,7,14,0.5
568,x1xx2xxx1xxx3xxxx23xxxxxx,1122212211123311223111111,5,3,12,0.25
1207,2xxx1x3xx3xxxxxx21xxxxxxx,2221133213322133211333333,5,3,11,0.2727272727272727
2067,4xxxxx3xxxxx13x26xxxxxxxxxx52x1654xx,444444336664136264166224165524165444,6,6,16,0.375
1883,15xx5x1776xx4xx422x36xxx3,1555511776444664226366663,5,7,12,0.5833333333333334
2249,xxx21x1x6xxxxxxxxxxxxxxxx7xxxx5xx42xx64x73xxx53xx,5552111565222256544425654742565474256647735555333,7,7,17,0.4117647058823529
3366,xxxx2x16xx125xxxx64xx5x3x3xxx4xxxxxx,111122166112556666455533433334444444,6,6,18,0.3333333333333333
1454,x1xx43x2xxxxxxxx2xxxxxxxxxx43x1xxxxx,114443124333124322124332124432122222,6,4,14,0.2857142857142857
2198,3xxxxxx4xxxx141x2xx2xxxx3,3111131441311413222233333,5,4,9,0.4444444444444444
1300,xx24x2xxxxxx1xx3xxxx1x3x4,2224423334331343113411334,5,4,14,0.2857142857142857
1576,5xxx2xxx5x4142x3xxx1xxxx3,5555244452414223111133333,5,5,11,0.45454545454545453
82,xxxxx2x4xx55x2647336x7xxx1xx1xxxxxxx,222222244455226473366773311113333333,6,7,14,0.5
2513,5xx5x31xxxx2x6134xxxxxxxx42xxxxxxxx6,555533111332661342644442642222666666,6,6,15,0.4
921,4xxxxxxxxx1xx2xxxxxxx1xxxx3xxx32xx4x,444444111114122224111124333224322244,6,4,13,0.3076923076923077
3120,xxxxxxx16xxxx1xxx54xxx2xxxxx7xxxxx6xxx75x423xxxx3,1111111166666177754667275446727554622775442333333,7,7,22,0.3181818181818182
2154,x124xxxxxx5xxxx8xxxxx24xxxxx3xxxxxxxxxxx65xxxxxxxxxxxxxx6138xxxxxxxx7x7xxxxxxxxxx,112441111152241881155241181135555181136665181136111181136138881133337771111111111,9,8,29,0.27586206896551724
415,xxxx3x1xx1xx2xx2xx3xxxxxx,3333331111332222333222222,5,3,10,0.3
2428,5xxxx246xx4xxxxxx2361xxxx7xxxxxxxxxxxxxxxx75xxxxxxxxxx1x3xxxxxxx,5222224652444446523611165736661657333616577536165555361633333666,8,7,20,0.35
853,xx4xxxxxxx3x4xxxxxxx31xxx2xxxxxxxx12,444111411131413331113111122222111112,6,4,16,0.25
261,32xxx3xx1x4x2xxxxxxxxxx41,3222231112412224111144441,5,4,10,0.4
2109,xxx31xxxxxx42xx54xxxxx1x5xxxxxxxx2xxxxxxxxxxxxxx3,3333111355542135454213145421314442131111113333333,7,5,14,0.35714285714285715
390,2xx3411xxxxxxxxx3xx4xxxx2,2223411234222342333422222,5,4,9,0.4444444444444444
2655,xx54xxxxxx67xx7xxx1x2x4xxxxx1xxxx8xxxxxxxxxxx86xx3xxxx32xxxxxxx5,5554444456677774561122445661122258666662588888625333333255555555,8,8,23,0.34782608695652173
322,64xxxxxx145x122xx653xxxx3,6444466114561225665355553,5,6,13,0.46153846153846156
1974,xxxxxxx1xx1xxxx2x375xxx4x56x2x76x34x,333333311113333223753324756324766344,6,7,16,0.4375
1458,xxx1x3xxxxx4xx4xxxxxxx2xx2xx3xx1xxxx,111133133334134444133322122332112222,6,4,17,0.23529411764705882
2872,xxxxxxxxx8xxx2xxxxxx6x9xxxxx6xxx7xxxxxxxxxxxxxx3x5x82xxxxx3xxxxx1x51xxxx7xxxx4x49,888888888877722228776799928766777928755559928753359828755339888715519999711114449,9,9,34,0.2647058823529412
1268,xxx14x4xxxx3xxxx2xx3xx1x2,1111414444133331222311122,5,4,10,0.4
31,751xxx7xxxxx6xxxx14xxxxxx24x3x26xx35,751111755551666651444655224635266635,6,7,16,0.4375
2577,35xxxxxxxxx8xxxxxxx2xxxxxxxx6xxxxxxxxx8xx1xx5xxx347xxx2x4xxx7x16,3566666635688886356222863566628635555286311152263471112644777116,8,8,23,0.34782608695652173
943,xxx4x2x7xxx8xxxxxx51472xx13x38x56xx6,444422477728444728514728513338556666,6,8,14,0.5714285714285714
1282,xx2x3x1xx4xxxxx12xxxxxx34,2223321134221341213411134,5,4,11,0.36363636363636365
2792,xxxxxxxxxx6xxxxxxxxxxxx78xx241xx8xxx35xxxxxxxxxxxxxx7xxxxxxxx2xxxx5xxxxxxxx31xx46,222222222266667772244467872241468872351466672351444672351114622355514666333314446,9,8,28,0.2857142857142857
2228,3xxx21xxxxxxx5xxxxxx432xxxxxx1xxx4x5,333321444321454321454321455551444455,6,5,12,0.4166666666666667
1420,32xxxxxxxx1xxxxxxxx24x1xxxxx3xx4xxxx,322222333312444312424312422332442222,6,4,15,0.26666666666666666
2795,xxxxxx9xxx5xx4xx7x7x8xxxxxxxx5x2xxxxx6xxx3xxxxxxxx1xxxxxxxxxxxx8xxx2xxxx6x314x9xx,777777999755547779788544449885522249863333249863111249863122249863124449663144999,9,9,30,0.3
178,2xxxx2x43xxxxxxx4xxx13xx1,2111121431114311443113331,5,4,10,0.4
1617,3xxx35xxxx2xxx5xx4x142xx1,3333355555222254442142221,5,5,9,0.5555555555555556
1391,34xxx4xxxxx21xx2xxxx3xxxxxxxxxxxxxx1,344444333332122232123332122222111111,6,4,11,0.36363636363636365
195,4xxx42xx315xx6xx2x6xx5x31,4444422331523615236155331,5,6,10,0.6
2317,xxxxxxxxxxxxxxxxxxxx7xxxx3x2xxxxxxxxxxxx5xxxxx6xx1xxxxx42x716xxxxx5xxxxx34xxxxxxx,222222222233333332237777732236666772336556672366511672342571672342577772342222222,9,7,27,0.25925925925925924
2856,x738516x6xxxxxxxxxxxxxx2x2xxxx5xxxxxxxxxxx7xxxxx14xx4xxxxxxx83xxxxxxxxxxxxxxxxxxx,773851666733851111738852221738551111738111777738144447738888837733333337777777777,9,8,26,0.3076923076923077
1892,4662xx5x72x5x13x4xx37xxx1,4662245772457134471377711,5,7,12,0.5833333333333334
98,12x23x1xxx7x4x5x5x4xxxxx3xxx7x6x6xxx,122233177773475553477773333373666333,6,7,14,0.5
1269,xxxxx12xx1xx3x2x4xxxxxx34,1111112221333223444433334,5,4,11,0.36363636363636365
2424,5x2xxxxxxx8x14xxxxxxxxx8xx5261xxxxx4x7xxxxx3x6xxx37xxxxxxxxxxxxx,5228888852881448522211485552614444446774433366744377777444444444,8,8,27,0.2962962962962963
2123,647xxxxxxxxxxx4xx5xx5x3xxxxxxxxxxx12xxx3xxxxxx7xxxxx1x2xxx6xxxxx,6477777764444447655553376333337763122273631112736333122366633333,8,7,23,0.30434782608695654
495,x761xx465xxx351x4x32xx72x,7761174651743517433277722,5,7,12,0.5833333333333334
